kind,sheet,nm_key,display,source,month,vladimir_old_raw,vladimir_new_raw,delta_raw,planning_03,rounded_new_24,diff_03_minus_rounded
03_ne_round_new_24,Tesfe,486174467,486174467,Tesfe,2026-06,,284.0,,0.0,288,-288.0
03_ne_round_new_24,Tesfe,543540723,543540723,Tesfe,2026-05,,230.0,,230.0,240,-10.0
03_ne_round_new_24,Tesfe,547905963,547905963,Tesfe,2026-05,,136.0,,138.0,144,-6.0
03_ne_round_new_24,Tesfe,547905963,547905963,Tesfe,2026-06,,216.0,,0.0,216,-216.0
03_ne_round_new_24,Tesfe,547907007,547907007,Tesfe,2026-06,,241.0,,0.0,264,-264.0
03_ne_round_new_24,Tesfe,587394871,587394871,Tesfe,2026-05,,118.0,,118.0,120,-2.0
03_ne_round_new_24,Tesfe,587394871,587394871,Tesfe,2026-06,,118.0,,0.0,120,-120.0
03_ne_round_new_24,Tesfe,721291995,721291995,Tesfe,2026-05,,56.0,,57.0,72,-15.0
03_ne_round_new_24,Tesfe,721291995,721291995,Tesfe,2026-06,,180.0,,171.0,192,-21.0
03_ne_round_new_24,Tesfe,721291995,721291995,Tesfe,2026-07,,169.0,,171.0,192,-21.0
03_ne_round_new_24,Tesfe,734230554,734230554,Tesfe,2026-06,,846.0,,648.0,864,-216.0
03_ne_round_new_24,Tesfe,734234121,734234121,Tesfe,2026-05,,55.0,,96.0,72,24.0
03_ne_round_new_24,Tesfe,734234121,734234121,Tesfe,2026-06,,1819.0,,912.0,1824,-912.0
03_ne_round_new_24,Tesfe,734234121,734234121,Tesfe,2026-07,,868.0,,912.0,888,24.0
03_ne_round_new_24,Tesfe,757939493,757939493,Tesfe,2026-05,,59.0,,59.0,72,-13.0
03_ne_round_new_24,Tesfe,76726507,76726507,Tesfe,2026-05,,488.0,,500.0,504,-4.0
03_ne_round_new_24,Tesfe,76726507,76726507,Tesfe,2026-06,,512.0,,0.0,528,-528.0
03_ne_round_new_24,Tesfe,77306647,77306647,Tesfe,2026-05,,525.0,,550.0,528,22.0
03_ne_round_new_24,Tesfe,77306647,77306647,Tesfe,2026-06,,438.0,,0.0,456,-456.0
03_ne_round_new_24,Tesfe,837848622,837848622,Tesfe,2026-05,,235.0,,235.0,240,-5.0
03_ne_round_new_24,Tesfe,837848622,837848622,Tesfe,2026-06,,588.0,,588.0,600,-12.0
03_ne_round_new_24,Tesfe,837848622,837848622,Tesfe,2026-07,,588.0,,588.0,600,-12.0
03_ne_round_new_24,Tesfe,837848622,837848622,Tesfe,2026-08,,588.0,,588.0,600,-12.0
03_ne_round_new_24,Tesfe,837848622,837848622,Tesfe,2026-09,,588.0,,588.0,600,-12.0
03_ne_round_new_24,Tesfe,837848623,837848623,Tesfe,2026-06,,588.0,,588.0,600,-12.0
03_ne_round_new_24,Tesfe,837848623,837848623,Tesfe,2026-07,,588.0,,588.0,600,-12.0
03_ne_round_new_24,Tesfe,837848623,837848623,Tesfe,2026-08,,588.0,,588.0,600,-12.0
03_ne_round_new_24,Tesfe,837848623,837848623,Tesfe,2026-09,,588.0,,588.0,600,-12.0
03_ne_round_new_24,Tesfe,837861426,837861426,Tesfe,2026-08,,2353.0,,2353.0,2376,-23.0
03_ne_round_new_24,Tesfe,837861426,837861426,Tesfe,2026-09,,2353.0,,2353.0,2376,-23.0
03_ne_round_new_24,Tesfe,837861427,837861427,Tesfe,2026-08,,2353.0,,2353.0,2376,-23.0
03_ne_round_new_24,Tesfe,837861427,837861427,Tesfe,2026-09,,2353.0,,2353.0,2376,-23.0
03_ne_round_new_24,Tesfe,869039019,869039019,Tesfe,2026-05,,341.0,,341.0,360,-19.0
03_ne_round_new_24,Tesfe,869039019,869039019,Tesfe,2026-06,,341.0,,0.0,360,-360.0
03_ne_round_new_24,Tesfe,879121147,879121147,Tesfe,2026-05,,402.0,,402.0,408,-6.0
03_ne_round_new_24,Tesfe,879121147,879121147,Tesfe,2026-06,,402.0,,0.0,408,-408.0
03_ne_round_new_24,Tesfe,897441029,897441029,Tesfe,2026-05,,588.0,,588.0,600,-12.0
03_ne_round_new_24,Tesfe,897441029,897441029,Tesfe,2026-06,,118.0,,0.0,120,-120.0
03_ne_round_new_24,Tesfe,901040577,901040577,Tesfe,2026-05,,588.0,,588.0,600,-12.0
03_ne_round_new_24,Tesfe,901040577,901040577,Tesfe,2026-06,,294.0,,0.0,312,-312.0
03_ne_round_new_24,Tesfe,901044246,901044246,Tesfe,2026-05,,294.0,,294.0,312,-18.0
03_ne_round_new_24,Tesfe,901044246,901044246,Tesfe,2026-06,,235.0,,0.0,240,-240.0
03_ne_round_new_24,Tesfe,917885149,917885149,Tesfe,2026-05,,824.0,,824.0,840,-16.0
03_ne_round_new_24,Tesfe,917885149,917885149,Tesfe,2026-06,,706.0,,0.0,720,-720.0
03_ne_round_new_24,Tesfe,917885150,917885150,Tesfe,2026-05,,824.0,,824.0,840,-16.0
03_ne_round_new_24,Tesfe,917885150,917885150,Tesfe,2026-06,,706.0,,0.0,720,-720.0
03_ne_round_new_24,Tesfe,918413648,918413648,Tesfe,2026-05,,588.0,,588.0,600,-12.0
03_ne_round_new_24,Tesfe,952369899,952369899,Tesfe,2026-05,,602.0,,602.0,624,-22.0
03_ne_round_new_24,Tesfe,952369900,952369900,Tesfe,2026-05,,602.0,,602.0,624,-22.0
03_ne_round_new_24,Tesfe,977951301,977951301,Tesfe,2026-05,,588.0,,588.0,600,-12.0
03_ne_round_new_24,Tesfe,978377477,978377477,Tesfe,2026-05,,588.0,,588.0,600,-12.0
03_ne_round_new_24,Tesfe,983727867,983727867,Tesfe,2026-05,,575.0,,575.0,576,-1.0
03_ne_round_new_24,Tesfe,983727868,983727868,Tesfe,2026-05,,575.0,,575.0,576,-1.0
